        Date        , GPU Core Clock [MHz] , GPU Memory Clock [MHz] , GPU Temperature [?C] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Memory Usage (Dedicated) [MB] , Memory Usage (Dynamic) [MB] , PerfCap Reason [] , VDDC [V] 
26-02-18 9:48:58 PM,1290.5,2003.4,55,34,15,0,4,2905,34,16,0.7
26-02-18 9:48:59 PM,1290.5,2003.4,55,39,16,0,4,2905,34,16,0.7
26-02-18 9:49:00 PM,1290.5,2003.4,55,36,15,0,4,2905,34,16,0.7
26-02-18 9:49:01 PM,1290.5,2003.4,55,37,14,0,4,2905,34,16,0.7
26-02-18 9:49:02 PM,1290.5,2003.4,55,35,14,0,4,2905,33,16,0.7
26-02-18 9:49:03 PM,1290.5,2003.4,55,36,15,0,4,2905,34,16,0.7
26-02-18 9:49:04 PM,1290.5,2003.4,55,33,14,0,4,2905,34,16,0.7
26-02-18 9:49:05 PM,1290.5,2003.4,55,34,14,0,4,2905,34,16,0.7
26-02-18 9:49:06 PM,1290.5,2003.4,55,33,15,0,4,2905,34,16,0.7
26-02-18 9:49:07 PM,1290.5,2003.4,55,34,14,0,4,2909,34,16,0.7
26-02-18 9:49:08 PM,1290.5,2003.4,55,34,14,0,4,2909,34,16,0.7
26-02-18 9:49:09 PM,1290.5,2003.4,55,35,14,0,4,2909,34,16,0.7
26-02-18 9:49:10 PM,1290.5,2003.4,55,35,15,0,4,2909,34,16,0.7
26-02-18 9:49:11 PM,1290.5,2003.4,55,35,15,0,4,2909,34,16,0.7
26-02-18 9:49:12 PM,1290.5,2003.4,55,35,14,0,4,2909,34,16,0.7
26-02-18 9:49:13 PM,1290.5,2003.4,55,35,15,0,4,2909,34,16,0.7
26-02-18 9:49:14 PM,1290.5,2003.4,55,35,13,0,4,2909,34,16,0.7
26-02-18 9:49:15 PM,1290.5,2003.4,55,37,15,0,4,2909,34,16,0.7
26-02-18 9:49:16 PM,1290.5,2003.4,55,35,14,0,4,2909,34,16,0.7
26-02-18 9:49:17 PM,1290.5,2003.4,55,35,14,0,4,2909,33,16,0.7
26-02-18 9:49:18 PM,1290.5,2003.4,55,34,15,0,4,2909,34,16,0.7
26-02-18 9:49:19 PM,1290.5,2003.4,55,35,15,0,4,2909,34,16,0.7
26-02-18 9:49:20 PM,1290.5,2003.4,55,32,13,0,4,2909,33,16,0.7
26-02-18 9:49:21 PM,1290.5,2003.4,54,32,14,0,4,2909,34,16,0.7
26-02-18 9:49:22 PM,1290.5,2003.4,54,30,13,0,4,2909,33,16,0.7
26-02-18 9:49:23 PM,1139,2003.4,54,32,13,0,4,2909,33,16,0.662
26-02-18 9:49:24 PM,1139,2003.4,54,32,13,0,4,2909,33,16,0.662
26-02-18 9:49:25 PM,1177,2003.4,55,42,14,0,4,2934,70,16,0.662
26-02-18 9:49:26 PM,1177,2003.4,55,37,14,0,4,2897,34,16,0.662
26-02-18 9:49:27 PM,1177,2003.4,54,37,15,0,4,2897,33,16,0.662
26-02-18 9:49:28 PM,1177,2003.4,54,36,14,0,4,2897,34,16,0.662
26-02-18 9:49:29 PM,1177,2003.4,54,37,15,0,4,2898,34,16,0.662
26-02-18 9:49:30 PM,1177,2003.4,54,36,14,0,4,2899,33,16,0.662
26-02-18 9:49:31 PM,1177,2003.4,54,33,14,0,4,2899,33,16,0.662
26-02-18 9:49:32 PM,1177,2003.4,54,31,12,0,4,2899,33,16,0.662
26-02-18 9:49:33 PM,1177,2003.4,54,38,14,0,4,2912,43,16,0.662
26-02-18 9:49:34 PM,1177,2003.4,54,34,13,0,4,2912,34,16,0.662
26-02-18 9:49:35 PM,1177,2003.4,54,36,13,0,4,2891,35,16,0.662
26-02-18 9:49:36 PM,1177,2003.4,54,33,13,0,4,2891,34,16,0.662
26-02-18 9:49:37 PM,1177,2003.4,54,33,13,0,4,2891,34,16,0.662
26-02-18 9:49:38 PM,1177,2003.4,54,33,13,0,4,2891,34,16,0.662
26-02-18 9:49:39 PM,1177,2003.4,54,33,13,0,4,2891,34,16,0.662
26-02-18 9:49:40 PM,1177,2003.4,54,33,13,0,4,2918,34,16,0.662
26-02-18 9:49:41 PM,1177,2003.4,54,35,14,0,4,2918,34,16,0.662
26-02-18 9:49:42 PM,1177,2003.4,54,36,14,0,4,2918,34,16,0.662
26-02-18 9:49:43 PM,1177,2003.4,54,36,14,0,4,2918,34,16,0.662
26-02-18 9:49:44 PM,1177,2003.4,54,35,14,0,4,2918,34,16,0.662
26-02-18 9:49:45 PM,1177,2003.4,54,35,14,0,4,2918,34,16,0.662
26-02-18 9:49:46 PM,1177,2003.4,54,40,14,0,4,2912,34,16,0.662
26-02-18 9:49:47 PM,1177,2003.4,54,35,14,0,4,2913,34,16,0.662
26-02-18 9:49:48 PM,1177,2003.4,54,35,14,0,4,2914,34,16,0.662
26-02-18 9:49:49 PM,1177,2003.4,54,36,15,0,4,2914,34,16,0.662
26-02-18 9:49:50 PM,1177,2003.4,54,33,13,0,4,2891,34,16,0.662
26-02-18 9:49:51 PM,1177,2003.4,54,33,13,0,4,2891,34,16,0.662
26-02-18 9:49:52 PM,1177,2003.4,54,35,13,0,4,2891,34,16,0.662
26-02-18 9:49:53 PM,1177,2003.4,54,36,13,0,4,2888,36,16,0.662
26-02-18 9:49:54 PM,1177,2003.4,54,38,13,0,4,2867,33,16,0.662
26-02-18 9:49:55 PM,1177,2003.4,54,35,13,0,4,2867,34,16,0.662
26-02-18 9:49:56 PM,1177,2003.4,54,34,14,0,4,2867,34,16,0.662
26-02-18 9:49:57 PM,1177,2003.4,54,36,14,0,4,2867,34,16,0.662
26-02-18 9:49:58 PM,1177,2003.4,54,38,14,0,4,2867,33,16,0.662
26-02-18 9:49:59 PM,1177,2003.4,54,36,14,0,4,2867,33,16,0.662
26-02-18 9:50:00 PM,1177,2003.4,54,35,13,0,4,2867,33,16,0.662
26-02-18 9:50:01 PM,1177,2003.4,54,34,14,0,4,2867,33,16,0.662
26-02-18 9:50:02 PM,1177,2003.4,54,37,14,0,4,2867,34,16,0.662
26-02-18 9:50:03 PM,1177,2003.4,54,37,14,0,4,2867,34,16,0.662
26-02-18 9:50:04 PM,1177,2003.4,54,38,14,0,4,2868,34,16,0.662
26-02-18 9:50:05 PM,1215,2003.4,54,37,15,0,4,2868,33,16,0.675
26-02-18 9:50:06 PM,1215,2003.4,54,37,14,0,4,2868,34,16,0.675
26-02-18 9:50:07 PM,1215,2003.4,54,37,14,0,4,2868,33,16,0.675
26-02-18 9:50:08 PM,1215,2003.4,54,38,15,0,4,2868,34,16,0.675
26-02-18 9:50:09 PM,1215,2003.4,54,40,16,0,4,2919,62,16,0.675
26-02-18 9:50:10 PM,1215,2003.4,54,39,15,0,4,2885,34,16,0.675
26-02-18 9:50:11 PM,1252.5,2003.4,54,39,16,0,4,2885,34,16,0.681
26-02-18 9:50:12 PM,1252.5,2003.4,54,36,15,0,4,2885,34,16,0.681
26-02-18 9:50:13 PM,1252.5,2003.4,54,35,14,0,4,2904,45,16,0.681
26-02-18 9:50:14 PM,1252.5,2003.4,54,34,14,0,4,2888,34,16,0.681
26-02-18 9:50:15 PM,1252.5,2003.4,54,36,14,0,4,2908,53,16,0.681
26-02-18 9:50:16 PM,1252.5,2003.4,54,36,14,0,4,2887,34,16,0.681
26-02-18 9:50:17 PM,1252.5,2003.4,54,37,15,0,4,2887,34,16,0.681
26-02-18 9:50:18 PM,1252.5,2003.4,54,36,13,0,4,2887,34,16,0.681
26-02-18 9:50:19 PM,1252.5,2003.4,54,35,15,0,4,2887,33,16,0.681
26-02-18 9:50:20 PM,1252.5,2003.4,54,38,16,0,4,2887,34,16,0.681
26-02-18 9:50:21 PM,1252.5,2003.4,54,35,14,0,4,2884,34,16,0.681
26-02-18 9:50:22 PM,1252.5,2003.4,54,39,16,0,4,2884,34,16,0.681
26-02-18 9:50:23 PM,1252.5,2003.4,54,36,15,0,4,2884,34,16,0.681
26-02-18 9:50:24 PM,1252.5,2003.4,54,38,13,0,4,2916,57,16,0.681
26-02-18 9:50:25 PM,1252.5,2003.4,54,38,15,0,4,2886,34,16,0.681
26-02-18 9:50:26 PM,1252.5,2003.4,54,36,15,0,4,2886,34,16,0.681
26-02-18 9:50:27 PM,1252.5,2003.4,54,38,16,0,4,2886,34,16,0.681
26-02-18 9:50:28 PM,1252.5,2003.4,54,37,16,0,4,2886,34,16,0.681
26-02-18 9:50:29 PM,1252.5,2003.4,54,37,16,0,4,2886,34,16,0.681
26-02-18 9:50:30 PM,1252.5,2003.4,54,36,15,0,4,2886,34,16,0.681
26-02-18 9:50:31 PM,1252.5,2003.4,54,36,15,0,4,2886,34,16,0.681
26-02-18 9:50:32 PM,1252.5,2003.4,54,36,15,0,4,2886,34,16,0.681
26-02-18 9:50:33 PM,1252.5,2003.4,54,36,15,0,4,2886,34,16,0.681
26-02-18 9:50:34 PM,1252.5,2003.4,54,36,15,0,4,2886,34,16,0.681
26-02-18 9:50:35 PM,1252.5,2003.4,54,34,15,0,4,2886,34,16,0.681
26-02-18 9:50:36 PM,1252.5,2003.4,54,34,15,0,4,2886,34,16,0.681
26-02-18 9:50:37 PM,1252.5,2003.4,54,35,15,0,4,2886,34,16,0.681
26-02-18 9:50:38 PM,1252.5,2003.4,54,37,14,0,4,2886,34,16,0.681
26-02-18 9:50:39 PM,1252.5,2003.4,54,37,14,0,4,2886,34,16,0.681
26-02-18 9:50:40 PM,1252.5,2003.4,54,37,14,0,4,2886,34,16,0.681
26-02-18 9:50:41 PM,1252.5,2003.4,54,39,14,0,4,2886,33,16,0.681
26-02-18 9:50:42 PM,1252.5,2003.4,54,38,16,0,4,2886,34,16,0.681
26-02-18 9:50:43 PM,1252.5,2003.4,54,37,14,0,4,2886,34,16,0.681
26-02-18 9:50:44 PM,1252.5,2003.4,54,39,16,0,4,2886,34,16,0.681
26-02-18 9:50:45 PM,1252.5,2003.4,54,35,14,0,4,2886,34,16,0.681
26-02-18 9:50:46 PM,1252.5,2003.4,54,36,15,0,4,2886,33,16,0.681
26-02-18 9:50:47 PM,1252.5,2003.4,54,40,17,0,4,2886,33,16,0.681
26-02-18 9:50:48 PM,1252.5,2003.4,54,37,15,0,4,2886,33,16,0.681
26-02-18 9:50:49 PM,1252.5,2003.4,54,37,16,0,4,2886,33,16,0.681
26-02-18 9:50:50 PM,1252.5,2003.4,54,39,16,0,4,2886,33,16,0.681
26-02-18 9:50:51 PM,1252.5,2003.4,54,38,16,0,4,2886,33,16,0.681
26-02-18 9:50:52 PM,1252.5,2003.4,54,39,16,0,4,2886,33,16,0.681
26-02-18 9:50:53 PM,1252.5,2003.4,54,38,15,0,4,2886,33,16,0.681
26-02-18 9:50:54 PM,1252.5,2003.4,54,36,16,0,4,2886,33,16,0.681
26-02-18 9:50:55 PM,1252.5,2003.4,54,38,15,0,4,2886,33,16,0.681
26-02-18 9:50:56 PM,1252.5,2003.4,54,38,16,0,4,2886,33,16,0.681
26-02-18 9:50:57 PM,1252.5,2003.4,54,35,14,0,4,2886,33,16,0.681
26-02-18 9:50:58 PM,1252.5,2003.4,54,34,14,0,4,2886,33,16,0.681
26-02-18 9:50:59 PM,1252.5,2003.4,54,39,14,0,4,2886,33,16,0.681
26-02-18 9:51:00 PM,1252.5,2003.4,54,38,16,0,4,2886,33,16,0.681
26-02-18 9:51:01 PM,1252.5,2003.4,54,41,16,0,4,2886,33,16,0.681
26-02-18 9:51:02 PM,1290.5,2003.4,54,38,16,0,4,2886,33,16,0.7
26-02-18 9:51:03 PM,1290.5,2003.4,54,37,16,0,4,2886,33,16,0.7
26-02-18 9:51:04 PM,1290.5,2003.4,54,37,16,0,4,2886,33,16,0.7
26-02-18 9:51:05 PM,1290.5,2003.4,54,36,15,0,4,2886,33,16,0.7
26-02-18 9:51:06 PM,1290.5,2003.4,54,35,14,0,4,2886,33,16,0.7
26-02-18 9:51:07 PM,1290.5,2003.4,54,40,14,0,4,2894,45,16,0.7
26-02-18 9:51:08 PM,1290.5,2003.4,54,37,14,0,4,2880,34,16,0.7
26-02-18 9:51:09 PM,1290.5,2003.4,54,37,14,0,4,2880,34,16,0.7
26-02-18 9:51:10 PM,1290.5,2003.4,54,31,12,0,4,2880,34,16,0.7
26-02-18 9:51:11 PM,1290.5,2003.4,54,30,12,0,4,2880,33,16,0.7
26-02-18 9:51:12 PM,1290.5,2003.4,54,32,11,0,4,2880,34,16,0.7
26-02-18 9:51:13 PM,1139,2003.4,54,32,12,0,4,2880,34,16,0.662
26-02-18 9:51:14 PM,1139,2003.4,54,41,15,0,4,2880,33,16,0.662
26-02-18 9:51:15 PM,1139,2003.4,54,38,15,0,4,2880,33,16,0.662
26-02-18 9:51:16 PM,1139,2003.4,54,36,12,0,4,2880,34,16,0.662
26-02-18 9:51:17 PM,1139,2003.4,54,37,12,0,4,2880,34,16,0.662
26-02-18 9:51:18 PM,1139,2003.4,53,38,12,0,4,2880,34,16,0.662
26-02-18 9:51:19 PM,1139,2003.4,54,36,12,0,4,2880,34,16,0.662
26-02-18 9:51:20 PM,1139,2003.4,53,37,12,0,4,2880,34,16,0.662
26-02-18 9:51:21 PM,1139,2003.4,53,34,11,0,4,2880,34,16,0.662
26-02-18 9:51:22 PM,1139,2003.4,53,38,13,0,4,2880,34,16,0.662
26-02-18 9:51:23 PM,1139,2003.4,53,37,12,0,4,2880,34,16,0.662
26-02-18 9:51:24 PM,1139,2003.4,53,37,13,0,4,2880,34,16,0.662
26-02-18 9:51:25 PM,1139,2003.4,53,36,13,0,4,2880,34,16,0.662
26-02-18 9:51:26 PM,1139,2003.4,53,36,14,0,4,2881,33,16,0.662
26-02-18 9:51:27 PM,1139,2003.4,54,36,14,0,4,2883,38,16,0.662
26-02-18 9:51:28 PM,1139,2003.4,53,37,14,0,4,2883,33,16,0.662
26-02-18 9:51:29 PM,1139,2003.4,53,36,14,0,4,2883,33,16,0.662
26-02-18 9:51:30 PM,1139,2003.4,53,36,14,0,4,2883,33,16,0.662
26-02-18 9:51:31 PM,1139,2003.4,53,37,14,0,4,2883,34,16,0.662
26-02-18 9:51:32 PM,1177,2003.4,53,41,14,0,4,2883,35,16,0.662
26-02-18 9:51:33 PM,1240,2003.4,53,35,15,0,4,2883,33,16,0.681
26-02-18 9:51:34 PM,1240,2003.4,53,35,14,0,4,2883,33,16,0.681
26-02-18 9:51:35 PM,1240,2003.4,53,33,13,0,4,2883,35,16,0.681
26-02-18 9:51:36 PM,1240,2003.4,54,36,14,0,4,2883,34,16,0.681
26-02-18 9:51:37 PM,1240,2003.4,53,34,13,0,3,2883,35,16,0.681
26-02-18 9:51:38 PM,1278,2003.4,53,37,14,0,4,2883,35,16,0.693
26-02-18 9:51:39 PM,1278,2003.4,53,37,15,0,4,2883,34,16,0.693
26-02-18 9:51:40 PM,1278,2003.4,53,38,15,0,4,2883,34,16,0.693
26-02-18 9:51:41 PM,1278,2003.4,53,38,15,0,4,2883,34,16,0.693
26-02-18 9:51:42 PM,1278,2003.4,53,37,14,0,4,2883,34,16,0.693
26-02-18 9:51:43 PM,1278,2003.4,53,37,14,0,4,2883,34,16,0.693
26-02-18 9:51:44 PM,1278,2003.4,53,37,14,0,4,2883,34,16,0.693
26-02-18 9:51:46 PM,1417.5,2003.4,54,28,9,0,4,2776,39,16,0.75
26-02-18 9:51:46 PM,1417.5,2003.4,54,40,15,0,4,2778,33,16,0.75
26-02-18 9:51:47 PM,1417.5,2003.4,54,39,15,0,4,2756,32,16,0.75
26-02-18 9:51:48 PM,1417.5,2003.4,54,39,15,0,4,2756,32,16,0.75
26-02-18 9:51:49 PM,1417.5,2003.4,54,40,15,0,4,2756,32,16,0.75
26-02-18 9:51:50 PM,1645,2003.4,54,40,19,0,4,2763,36,16,0.862
26-02-18 9:51:51 PM,1645,2003.4,55,42,19,0,4,2757,33,0,0.875
26-02-18 9:51:52 PM,1670.5,2003.4,55,39,19,0,4,2757,33,0,0.875
26-02-18 9:51:54 PM,1670.5,2003.4,55,43,22,0,4,2764,33,0,0.875
26-02-18 9:51:54 PM,1670.5,2003.4,55,48,22,0,4,2767,33,0,0.875
26-02-18 9:51:55 PM,1670.5,2003.4,55,44,22,0,4,2767,33,0,0.875
26-02-18 9:51:56 PM,1670.5,2003.4,55,45,22,0,4,2768,34,0,0.875
26-02-18 9:51:57 PM,1670.5,2003.4,55,45,19,0,4,2768,34,0,0.875
26-02-18 9:51:58 PM,1670.5,2003.4,55,45,19,0,4,2768,34,0,0.875
26-02-18 9:51:59 PM,1670.5,2003.4,55,44,19,0,4,2768,33,0,0.875
26-02-18 9:52:00 PM,1670.5,2003.4,55,44,19,0,4,2768,33,0,0.875
26-02-18 9:52:01 PM,1670.5,2003.4,56,44,19,0,4,2768,33,0,0.875
26-02-18 9:52:02 PM,1657.5,2003.4,56,46,21,0,4,2768,33,16,0.862
26-02-18 9:52:03 PM,1670.5,2003.4,56,42,20,0,4,2768,33,0,0.875
26-02-18 9:52:05 PM,1670.5,2003.4,56,43,19,0,4,2768,33,0,0.875
26-02-18 9:52:05 PM,1657.5,2003.4,56,43,20,0,4,2768,33,16,0.862
26-02-18 9:52:07 PM,1670.5,2003.4,56,42,19,0,4,2768,33,0,0.875
26-02-18 9:52:08 PM,1670.5,2003.4,56,38,17,0,4,2760,34,0,0.875
26-02-18 9:52:08 PM,1657.5,2003.4,56,44,21,0,4,2768,33,16,0.862
26-02-18 9:52:09 PM,1670.5,2003.4,56,41,21,0,4,2768,33,0,0.875
26-02-18 9:52:10 PM,1670.5,2003.4,56,39,22,0,4,2769,33,0,0.875
26-02-18 9:52:11 PM,1670.5,2003.4,56,38,20,0,3,2769,34,0,0.875
26-02-18 9:52:12 PM,1670.5,2003.4,56,38,21,0,4,2769,34,0,0.875
26-02-18 9:52:13 PM,1657.5,2003.4,56,43,22,0,4,2769,34,16,0.862
26-02-18 9:52:14 PM,1670.5,2003.4,56,47,22,0,4,2769,34,0,0.875
26-02-18 9:52:15 PM,1657.5,2003.4,56,47,22,0,4,2769,34,16,0.862
26-02-18 9:52:16 PM,1670.5,2003.4,56,43,22,0,4,2769,33,0,0.875
26-02-18 9:52:17 PM,1670.5,2003.4,56,43,22,0,4,2769,33,0,0.875
26-02-18 9:52:19 PM,1670.5,2003.4,56,41,20,0,4,2769,33,0,0.875
26-02-18 9:52:19 PM,1657.5,2003.4,56,44,20,0,4,2769,33,1,0.862
26-02-18 9:52:20 PM,1670.5,2003.4,57,42,18,0,4,2769,33,0,0.875
26-02-18 9:52:21 PM,1670.5,2003.4,57,42,18,0,4,2769,34,0,0.875
26-02-18 9:52:22 PM,1670.5,2003.4,57,40,18,0,4,2769,34,0,0.875
26-02-18 9:52:23 PM,1670.5,2003.4,57,42,19,0,4,2769,33,0,0.875
26-02-18 9:52:24 PM,1670.5,2003.4,57,46,22,0,4,2769,33,0,0.875
26-02-18 9:52:25 PM,1670.5,2003.4,57,46,22,0,4,2769,33,0,0.875
26-02-18 9:52:27 PM,1518.5,2003.4,57,50,22,0,4,2769,33,16,0.793
26-02-18 9:52:27 PM,1657.5,2003.4,57,40,22,0,4,2769,33,16,0.862
26-02-18 9:52:29 PM,1657.5,2003.4,57,40,21,0,4,2769,33,16,0.862
26-02-18 9:52:29 PM,1670.5,2003.4,57,42,19,0,4,2769,33,0,0.875
26-02-18 9:52:30 PM,1670.5,2003.4,57,41,19,0,4,2769,33,0,0.875
26-02-18 9:52:31 PM,1670.5,2003.4,57,39,17,0,4,2769,33,0,0.875
26-02-18 9:52:32 PM,1670.5,2003.4,57,39,17,0,4,2769,33,0,0.875
26-02-18 9:52:33 PM,1670.5,2003.4,57,41,20,0,4,2769,33,0,0.875
26-02-18 9:52:34 PM,1670.5,2003.4,57,40,20,0,4,2769,33,0,0.875
26-02-18 9:52:35 PM,1670.5,2003.4,57,41,18,0,4,2769,33,0,0.875
26-02-18 9:52:37 PM,1670.5,2003.4,57,40,16,0,4,2769,33,0,0.875
26-02-18 9:52:37 PM,1670.5,2003.4,57,40,17,0,4,2769,33,0,0.875
26-02-18 9:52:39 PM,1670.5,2003.4,57,41,20,0,4,2769,33,0,0.875
26-02-18 9:52:40 PM,1670.5,2003.4,57,40,19,0,4,2769,33,0,0.875
26-02-18 9:52:41 PM,1670.5,2003.4,57,41,18,0,4,2769,33,0,0.875
26-02-18 9:52:42 PM,1670.5,2003.4,57,41,20,0,4,2769,33,0,0.875
26-02-18 9:52:43 PM,1670.5,2003.4,57,41,20,0,4,2769,33,0,0.875
26-02-18 9:52:44 PM,1670.5,2003.4,57,42,20,0,4,2769,33,0,0.875
26-02-18 9:52:45 PM,1607,2003.4,57,41,19,0,4,2769,33,16,0.831
26-02-18 9:52:46 PM,1670.5,2003.4,57,41,20,0,4,2769,33,0,0.875
26-02-18 9:52:47 PM,1670.5,2003.4,57,41,20,0,4,2769,34,0,0.875
26-02-18 9:52:48 PM,1607,2003.4,57,41,19,0,4,2769,33,16,0.831
26-02-18 9:52:49 PM,1670.5,2003.4,57,41,20,0,4,2769,33,0,0.875
26-02-18 9:52:50 PM,1670.5,2003.4,57,41,20,0,4,2769,33,0,0.875
26-02-18 9:52:51 PM,1670.5,2003.4,57,41,20,0,4,2769,33,0,0.875
26-02-18 9:52:52 PM,1670.5,2003.4,57,42,19,0,4,2769,33,0,0.875
26-02-18 9:52:53 PM,1670.5,2003.4,57,39,19,0,4,2769,33,0,0.875
26-02-18 9:52:54 PM,1670.5,2003.4,57,38,18,0,4,2769,33,0,0.875
26-02-18 9:52:55 PM,1670.5,2003.4,57,39,17,0,4,2769,33,0,0.875
26-02-18 9:52:56 PM,1670.5,2003.4,57,40,18,0,4,2769,33,0,0.875
26-02-18 9:52:57 PM,1670.5,2003.4,57,41,20,0,4,2769,33,0,0.875
26-02-18 9:52:58 PM,1670.5,2003.4,57,41,21,0,4,2769,33,0,0.875
26-02-18 9:52:59 PM,1670.5,2003.4,57,39,18,0,4,2769,33,0,0.875
26-02-18 9:53:00 PM,1670.5,2003.4,57,39,18,0,4,2769,33,0,0.875
26-02-18 9:53:01 PM,1670.5,2003.4,57,39,18,0,4,2769,34,0,0.875
26-02-18 9:53:02 PM,1670.5,2003.4,57,40,18,0,4,2769,34,0,0.875
26-02-18 9:53:03 PM,1670.5,2003.4,57,38,18,0,4,2769,33,0,0.875
26-02-18 9:53:04 PM,1670.5,2003.4,57,37,18,0,4,2769,33,0,0.875
26-02-18 9:53:05 PM,1670.5,2003.4,57,37,18,0,4,2769,33,0,0.875
26-02-18 9:53:06 PM,1670.5,2003.4,57,24,10,0,4,2708,34,0,0.875
26-02-18 9:53:07 PM,1670.5,2003.4,57,24,8,0,4,2866,60,0,0.875
26-02-18 9:53:08 PM,1670.5,2003.4,57,25,8,0,4,2918,66,0,0.875
26-02-18 9:53:09 PM,1670.5,2003.4,57,24,9,0,4,2919,63,0,0.875
26-02-18 9:53:10 PM,1341.5,2003.4,56,25,8,0,4,2911,33,16,0.725
26-02-18 9:53:11 PM,1341.5,2003.4,56,25,9,0,4,2911,33,16,0.725
26-02-18 9:53:12 PM,1341.5,2003.4,56,25,8,0,4,2911,33,16,0.725
26-02-18 9:53:13 PM,974.5,2003.4,56,32,8,0,4,2911,33,16,0.625
26-02-18 9:53:14 PM,974.5,2003.4,56,32,8,0,4,2911,33,16,0.625
26-02-18 9:53:15 PM,847.5,1901.2,56,36,9,0,4,2911,33,16,0.625
26-02-18 9:53:16 PM,1063,2003.4,56,38,15,0,4,2927,45,16,0.643
26-02-18 9:53:17 PM,1063,2003.4,56,39,15,0,4,2952,65,16,0.643
26-02-18 9:53:18 PM,1063,2003.4,56,35,14,0,4,2893,34,16,0.643
26-02-18 9:53:19 PM,1063,2003.4,56,37,15,0,4,2911,35,16,0.643
26-02-18 9:53:20 PM,1063,2003.4,55,39,15,0,4,2919,45,16,0.643
26-02-18 9:53:21 PM,1354,2003.4,56,39,16,0,4,2906,34,16,0.725
26-02-18 9:53:22 PM,1354,2003.4,56,40,16,0,4,2912,34,16,0.725
26-02-18 9:53:23 PM,1493,2003.4,56,37,15,0,4,2912,33,16,0.781
26-02-18 9:53:24 PM,1493,2003.4,56,37,14,0,4,2912,33,16,0.781
26-02-18 9:53:25 PM,1493,2003.4,56,37,15,0,4,2912,34,16,0.781
26-02-18 9:53:26 PM,1493,2003.4,56,37,14,0,4,2912,34,16,0.781
26-02-18 9:53:27 PM,1493,2003.4,56,37,14,0,4,2912,34,16,0.781
26-02-18 9:53:28 PM,1493,2003.4,56,38,15,0,4,2912,33,16,0.781
26-02-18 9:53:29 PM,1493,2003.4,56,37,14,0,4,2912,33,16,0.781
26-02-18 9:53:30 PM,1493,2003.4,56,37,14,0,4,2912,33,16,0.781
26-02-18 9:53:31 PM,1670.5,2003.4,56,48,9,0,3,2898,38,0,0.875
26-02-18 9:53:32 PM,1670.5,2003.4,56,28,11,0,4,2806,33,0,0.875
26-02-18 9:53:33 PM,1670.5,2003.4,56,28,11,0,4,2791,32,0,0.875
26-02-18 9:53:34 PM,1670.5,2003.4,56,28,11,0,4,2791,32,0,0.875
26-02-18 9:53:35 PM,1670.5,2003.4,56,28,11,0,4,2791,32,0,0.875
26-02-18 9:53:36 PM,1670.5,2003.4,56,35,14,0,4,2776,35,0,0.875
26-02-18 9:53:37 PM,1670.5,2003.4,56,39,19,0,4,2771,33,0,0.875
26-02-18 9:53:38 PM,1670.5,2003.4,56,39,19,0,4,2771,33,0,0.875
26-02-18 9:53:39 PM,1670.5,2003.4,57,41,18,0,4,2844,61,0,0.875
26-02-18 9:53:40 PM,1670.5,2003.4,57,44,22,0,4,2882,38,0,0.875
26-02-18 9:53:41 PM,1632.5,2003.4,57,49,22,0,4,2886,41,16,0.85
26-02-18 9:53:42 PM,1657.5,2003.4,57,45,22,0,4,2910,58,16,0.862
26-02-18 9:53:43 PM,1670.5,2003.4,57,44,21,0,4,2875,33,0,0.875
26-02-18 9:53:44 PM,1670.5,2003.4,57,44,19,0,4,2875,33,0,0.875
26-02-18 9:53:45 PM,1670.5,2003.4,57,45,20,0,4,2894,69,0,0.875
26-02-18 9:53:46 PM,1670.5,2003.4,57,38,19,0,4,2887,54,0,0.875
26-02-18 9:53:47 PM,1657.5,2003.4,57,35,17,0,4,2858,54,16,0.862
26-02-18 9:53:48 PM,1657.5,2003.4,57,49,24,0,4,2901,46,16,0.862
26-02-18 9:53:49 PM,1670.5,2003.4,57,45,22,0,4,2891,60,0,0.875
26-02-18 9:53:50 PM,1670.5,2003.4,58,44,23,0,4,2881,38,0,0.875
26-02-18 9:53:51 PM,1670.5,2003.4,58,46,23,0,4,2908,57,0,0.875
26-02-18 9:53:52 PM,1670.5,2003.4,58,44,23,0,4,2898,50,0,0.875
26-02-18 9:53:53 PM,1670.5,2003.4,58,41,19,0,4,2881,34,0,0.875
26-02-18 9:53:54 PM,1670.5,2003.4,57,37,17,0,4,2882,34,0,0.875
26-02-18 9:53:55 PM,1670.5,2003.4,57,38,18,0,4,2882,34,0,0.875
26-02-18 9:53:56 PM,1670.5,2003.4,58,39,18,0,4,2882,34,0,0.875
26-02-18 9:53:57 PM,1670.5,2003.4,58,41,20,0,4,2882,34,0,0.875
26-02-18 9:53:58 PM,1657.5,2003.4,58,47,24,0,4,2890,53,16,0.862
26-02-18 9:53:59 PM,1670.5,2003.4,58,44,22,0,4,2896,45,0,0.875
26-02-18 9:54:00 PM,1657.5,2003.4,58,47,22,0,4,2863,47,16,0.862
26-02-18 9:54:01 PM,1632.5,2003.4,58,52,24,0,4,2848,34,16,0.85
26-02-18 9:54:02 PM,1620,2003.4,58,47,20,0,4,2848,34,16,0.843
26-02-18 9:54:03 PM,1670.5,2003.4,58,46,20,0,4,2848,34,0,0.875
